timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1663498714201,726,Get Users by Id,200,OK,Stress_test 1-14,text,true,,462,194,15,15,https://project-three-application-type.azurewebsites.net/api/Users/5,726,0,0
1663498714423,938,Put User,200,OK,Stress_test 1-13,text,true,,403,279,15,15,https://project-three-application-type.azurewebsites.net/api/Users/9,938,0,0
1663498696607,19310,Get books,200,OK,Stress_test 1-5,text,true,,927425,192,16,16,https://project-three-application-type.azurewebsites.net/api/Books,863,0,0
1663498714763,1161,Delete Users,200,OK,Stress_test 1-15,,true,,211,216,16,16,https://project-three-application-type.azurewebsites.net/api/Users/1,1161,0,0
1663498714928,1095,Put User,200,OK,Stress_test 1-14,text,true,,403,280,16,16,https://project-three-application-type.azurewebsites.net/api/Users/5,1095,0,0
1663498688289,27831,Get books,200,OK,Stress_test 1-2,text,true,,916755,192,16,16,https://project-three-application-type.azurewebsites.net/api/Books,437,0,0
1663498699309,17250,Get books,200,OK,Stress_test 1-6,text,true,,934975,192,16,16,https://project-three-application-type.azurewebsites.net/api/Books,1158,0,0
1663498715917,897,Post Books,200,OK,Stress_test 1-5,text,true,,403,364,16,16,https://project-three-application-type.azurewebsites.net/api/Books,897,0,0
1663498715925,892,Get Users by Id,200,OK,Stress_test 1-15,text,true,,462,194,16,16,https://project-three-application-type.azurewebsites.net/api/Users/1,891,0,0
1663498713510,3308,Get Users,200,OK,Stress_test 1-16,text,true,,1212,192,16,16,https://project-three-application-type.azurewebsites.net/api/Users,3308,0,2418
1663498716121,798,Post Books,200,OK,Stress_test 1-2,text,true,,403,363,16,16,https://project-three-application-type.azurewebsites.net/api/Books,798,0,0
1663498716559,1160,Post Books,200,OK,Stress_test 1-6,text,true,,403,363,17,17,https://project-three-application-type.azurewebsites.net/api/Books,1160,0,0
1663498716817,1022,Put User,200,OK,Stress_test 1-15,text,true,,403,281,17,17,https://project-three-application-type.azurewebsites.net/api/Users/1,1022,0,0
1663498716818,1021,Post Users,200,OK,Stress_test 1-16,text,true,,403,277,17,17,https://project-three-application-type.azurewebsites.net/api/Users,1021,0,0
1663498716920,1275,Delete Books,200,OK,Stress_test 1-2,text,true,,2939,194,17,17,https://project-three-application-type.azurewebsites.net/api/Books/3,1274,0,0
1663498717720,1077,Delete Books,200,OK,Stress_test 1-6,text,true,,4908,194,17,17,https://project-three-application-type.azurewebsites.net/api/Books/7,1077,0,0
1663498717840,965,Delete Users,200,OK,Stress_test 1-16,,true,,211,216,17,17,https://project-three-application-type.azurewebsites.net/api/Users/7,965,0,0
1663498718196,948,Get Books by ID,200,OK,Stress_test 1-2,text,true,,4277,194,17,17,https://project-three-application-type.azurewebsites.net/api/Books/3,946,0,0
1663498718807,1011,Get Users by Id,200,OK,Stress_test 1-16,text,true,,462,194,18,18,https://project-three-application-type.azurewebsites.net/api/Users/7,1011,0,0
1663498715507,5093,Get Users,200,OK,Stress_test 1-17,text,true,,1212,192,18,18,https://project-three-application-type.azurewebsites.net/api/Users,5093,0,3992
1663498719819,1414,Put User,200,OK,Stress_test 1-16,text,true,,403,278,18,18,https://project-three-application-type.azurewebsites.net/api/Users/7,1414,0,0
1663498719144,2387,Put Books,200,OK,Stress_test 1-2,text,true,,403,364,19,19,https://project-three-application-type.azurewebsites.net/api/Books/3,2387,0,0
1663498716814,5460,Delete Books,200,OK,Stress_test 1-5,text,true,,5133,194,18,18,https://project-three-application-type.azurewebsites.net/api/Books/1,5460,0,0
1663498722275,712,Get Books by ID,200,OK,Stress_test 1-5,text,true,,3931,194,18,18,https://project-three-application-type.azurewebsites.net/api/Books/1,712,0,0
1663498717493,5496,Get Users,200,OK,Stress_test 1-18,text,true,,1212,192,18,18,https://project-three-application-type.azurewebsites.net/api/Users,5496,0,3107
1663498720601,2419,Post Users,200,OK,Stress_test 1-17,text,true,,403,278,18,18,https://project-three-application-type.azurewebsites.net/api/Users,2419,0,0
1663498718798,4721,Get Books by ID,200,OK,Stress_test 1-6,text,true,,4605,194,19,19,https://project-three-application-type.azurewebsites.net/api/Books/7,4721,0,0
1663498722986,571,Put Books,200,OK,Stress_test 1-5,text,true,,403,365,19,19,https://project-three-application-type.azurewebsites.net/api/Books/1,571,0,0
1663498722989,568,Post Users,200,OK,Stress_test 1-18,text,true,,403,278,19,19,https://project-three-application-type.azurewebsites.net/api/Users,568,0,0
1663498723019,842,Delete Users,200,OK,Stress_test 1-17,,true,,211,216,18,18,https://project-three-application-type.azurewebsites.net/api/Users/3,842,0,0
1663498723519,1057,Put Books,200,OK,Stress_test 1-6,text,true,,403,364,18,18,https://project-three-application-type.azurewebsites.net/api/Books/7,1056,0,0
1663498723558,1135,Delete Users,200,OK,Stress_test 1-18,,true,,211,216,17,17,https://project-three-application-type.azurewebsites.net/api/Users/9,1135,0,0
1663498723861,924,Get Users by Id,200,OK,Stress_test 1-17,text,true,,462,194,17,17,https://project-three-application-type.azurewebsites.net/api/Users/3,924,0,0
1663498724694,687,Get Users by Id,200,OK,Stress_test 1-18,text,true,,462,194,17,17,https://project-three-application-type.azurewebsites.net/api/Users/9,687,0,0
1663498724786,635,Put User,200,OK,Stress_test 1-17,text,true,,403,279,17,17,https://project-three-application-type.azurewebsites.net/api/Users/3,635,0,0
1663498725381,691,Put User,200,OK,Stress_test 1-18,text,true,,403,279,18,18,https://project-three-application-type.azurewebsites.net/api/Users/9,691,0,0
1663498721502,4630,Get Users,200,OK,Stress_test 1-20,text,true,,1212,192,18,18,https://project-three-application-type.azurewebsites.net/api/Users,4630,0,2379
1663498723492,3347,Get Users,200,OK,Stress_test 1-21,text,true,,1212,192,18,18,https://project-three-application-type.azurewebsites.net/api/Users,3347,0,2426
1663498693490,34035,Get books,200,OK,Stress_test 1-4,text,true,,912385,192,19,19,https://project-three-application-type.azurewebsites.net/api/Books,592,0,0
1663498726839,889,Post Users,200,OK,Stress_test 1-21,text,true,,403,277,19,19,https://project-three-application-type.azurewebsites.net/api/Users,889,0,0
1663498727525,1050,Post Books,200,OK,Stress_test 1-4,text,true,,403,363,19,19,https://project-three-application-type.azurewebsites.net/api/Books,1050,0,0
1663498727729,994,Delete Users,200,OK,Stress_test 1-21,,true,,211,216,19,19,https://project-three-application-type.azurewebsites.net/api/Users/7,994,0,0
1663498726131,2729,Post Users,200,OK,Stress_test 1-20,text,true,,403,280,19,19,https://project-three-application-type.azurewebsites.net/api/Users,2729,0,0
1663498725491,4036,Get Users,200,OK,Stress_test 1-22,text,true,,1212,192,20,20,https://project-three-application-type.azurewebsites.net/api/Users,4036,0,2850
1663498728575,1105,Delete Books,200,OK,Stress_test 1-4,text,true,,4986,194,20,20,https://project-three-application-type.azurewebsites.net/api/Books/5,1100,0,0
1663498728723,1126,Get Users by Id,200,OK,Stress_test 1-21,text,true,,462,194,20,20,https://project-three-application-type.azurewebsites.net/api/Users/7,1126,0,0
